[20:56:55.384]-[tid: 4468]-[mainplib.cpp:5][xlfdlihailong@126.com]
[21:09:19.092]-[tid: 6692]-[mainplib.cpp:4][xlfdlihailong@126.com]
[21:09:19.109]-[tid: 6692]-[mainplib.cpp:6][udp.init(3333,"224.0.0.3") : 2752016]
[21:09:19.109]-[tid: 6692]-[mainplib.cpp:7][udp.sendx("xlfd",5.555555555555) : 7]
[21:10:59.237]-[tid: 5380]-[mainplib.cpp:4][xlfdlihailong@126.com]
[21:10:59.251]-[tid: 5380]-[mainplib.cpp:6][udp.init(3333,"224.0.0.3") : 0]
[21:10:59.251]-[tid: 5380]-[mainplib.cpp:7][udp.sendx("xlfd",5.555555555555) : 7]
[21:11:54.809]-[tid: 6588]-[mainplib.cpp:4][xlfdlihailong@126.com]
[21:11:54.823]-[tid: 6588]-[mainplib.cpp:6][udp.init(3333,"224.0.0.3") : 0]
[21:11:54.826]-[tid: 6588]-[mainplib.cpp:7][udp.sendx("xlfd",5.5555) : 6]
[21:12:07.067]-[tid: 4480]-[mainplib.cpp:4][xlfdlihailong@126.com]
[21:12:07.080]-[tid: 4480]-[mainplib.cpp:6][udp.init(3333,"224.0.0.3") : 0]
[21:12:07.081]-[tid: 4480]-[mainplib.cpp:7][udp.sendx("xlfd",5.5555) : 6]
[21:12:35.004]-[tid: 6524]-[pudp.h:113] [绑定组播地址失败]
[21:12:35.005]-[tid: 6524]-[mainplib.cpp:24][udptest.bind("224.0.0.3") : -2]
[21:12:35.005]-[tid: 6552]-[mainplib.cpp:7][udp.bind("224.0.0.3") : -2]
[21:12:35.005]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.006]-[tid: 6552]-[mainplib.cpp:10][udp.recvx() : -1]
[21:12:35.006]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.006]-[tid: 6552]-[mainplib.cpp:16][udp.sendx("xlfd",55.555) : 6]
[21:12:35.006]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.007]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.007]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.007]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.008]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.008]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.009]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.009]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.010]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.010]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.010]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.011]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.011]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.011]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.012]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.013]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.013]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.013]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
[21:12:35.014]-[tid: 6524]-[mainplib.cpp:27][udptest.recvx() : -1]
